imagecol,imagerow,cluster.init
217,114,4
285,75,5
143,267,2
224,188,3
155,268,2
114,303,1
304,22,4
349,13,3
176,239,6
98,348,0
228,184,3
253,133,4
231,192,3
135,261,2
163,230,6
85,339,0
127,318,1
317,37,4
183,89,4
174,350,1
235,120,4
106,297,1
90,342,0
220,178,3
190,163,3
126,248,2
179,291,2
300,78,5
325,95,5
251,55,5
323,41,4
166,344,1
202,257,6
276,72,5
227,120,4
352,15,3
288,16,4
340,47,4
82,342,0
186,295,2
93,293,1
146,336,1
162,228,6
207,174,3
287,74,5
149,219,6
347,50,4
194,165,3
194,251,6
238,51,5
178,289,2
327,43,4
226,117,4
124,376,0
165,280,2
142,326,1
255,132,4
233,191,3
287,14,4
258,140,4
206,110,4
291,76,5
146,222,6
319,37,4
289,22,4
108,296,1
193,163,3
242,53,5
222,178,3
225,185,3
152,276,2
273,63,5
249,127,4
374,22,3
131,255,2
253,55,5
96,292,1
330,102,5
168,344,1
100,358,0
254,130,4
306,33,4
216,172,3
317,93,5
338,14,3
164,228,6
293,24,4
310,95,5
237,130,4
151,219,6
349,50,4
92,352,0
240,51,5
180,288,2
224,121,4
208,166,3
135,257,2
374,33,3
208,258,6
354,53,4
228,117,4
126,376,0
192,296,2
99,294,1
341,44,4
83,339,0
231,125,4
356,20,3
235,191,3
215,108,4
292,21,4
188,88,4
309,92,5
147,334,1
260,140,4
86,347,0
316,91,5
174,283,2
195,162,3
122,253,2
296,83,5
159,341,1
264,136,4
118,370,0
184,290,2
154,275,2
175,154,3
182,153,3
227,185,3
155,225,6
328,40,4
207,256,6
141,328,1
287,70,5
308,32,4
315,31,4
360,22,3
187,248,6
102,358,0
239,193,3
105,365,0
259,137,4
146,269,2
130,314,1
207,107,4
214,106,4
191,90,4
319,93,5
340,14,3
292,73,5
150,265,2
194,98,4
272,65,5
324,96,5
179,242,6
347,17,3
174,152,3
137,256,2
275,73,5
140,264,2
185,296,2
117,310,1
124,309,1
262,64,5
343,43,4
109,367,0
186,246,6
233,124,4
101,294,1
104,301,1
88,346,0
266,60,5
294,21,4
173,237,6
295,75,5
205,173,3
120,369,0
197,162,3
298,83,5
161,341,1
153,229,6
222,111,4
136,254,2
330,39,4
382,29,3
234,118,4
383,42,3
143,328,1
168,277,2
100,291,1
362,21,3
153,335,1
189,248,6
103,299,1
285,79,5
201,163,3
212,114,4
90,290,1
196,97,4
297,80,5
204,171,3
155,272,2
160,277,2
334,41,4
349,17,3
236,194,3
139,256,2
277,73,5
190,92,4
111,367,0
265,139,4
235,124,4
326,35,4
106,301,1
296,20,4
216,116,4
341,11,3
175,236,6
90,346,0
114,375,0
220,182,3
87,293,1
271,67,5
93,354,0
159,274,2
300,82,5
180,153,3
166,348,1
259,133,4
288,14,4
385,42,3
290,15,4
162,232,6
335,47,4
239,126,4
364,21,3
105,298,1
300,22,4
158,342,1
194,255,6
174,148,3
219,180,3
243,54,5
203,163,3
178,293,2
356,49,4
117,306,1
154,226,6
206,171,3
255,61,5
307,92,5
165,284,2
336,41,4
138,264,2
384,39,3
311,88,5
339,49,4
152,337,1
238,123,4
363,18,3
125,255,2
170,287,2
109,300,1
198,257,6
148,221,6
116,374,0
193,253,6
129,251,2
218,116,4
375,26,3
225,189,3
303,82,5
158,228,6
205,106,4
273,67,5
161,274,2
254,59,5
164,282,2
96,296,1
168,348,1
234,51,5
143,261,2
367,20,3
212,110,4
265,61,5
128,319,1
241,125,4
318,38,4
172,152,3
112,364,0
244,133,4
305,29,4
88,290,1
322,100,5
160,342,1
329,99,5
99,355,0
229,191,3
208,170,3
381,36,3
354,16,3
167,345,1
172,350,1
383,31,3
122,314,1
192,294,2
147,263,2
341,48,4
386,39,3
239,48,5
188,92,4
316,95,5
337,16,3
240,123,4
127,255,2
264,65,5
111,300,1
95,345,0
202,165,3
326,102,5
276,66,5
220,115,4
227,114,4
118,374,0
228,189,3
184,294,2
377,26,3
333,42,4
186,289,2
93,287,1
380,33,3
207,168,3
284,19,4
335,43,4
308,89,5
171,347,1
256,59,5
166,281,2
194,159,3
288,81,5
167,231,6
236,51,5
369,20,3
196,246,6
214,110,4
85,287,1
292,77,5
320,38,4
327,37,4
199,254,6
117,371,0
219,113,4
279,68,5
307,29,4
101,355,0
181,155,3
234,198,3
189,291,2
282,76,5
206,104,4
210,170,3
150,337,1
263,143,4
193,249,6
134,320,1
152,270,2
137,328,1
339,16,3
355,49,4
121,373,0
245,130,4
116,307,1
193,100,4
152,220,6
100,352,0
230,188,3
157,279,2
306,27,4
233,196,3
136,258,2
382,33,3
217,179,3
258,58,5
286,19,4
293,18,4
310,89,5
173,347,1
123,249,2
168,281,2
149,273,2
153,339,1
343,17,3
169,231,6
128,252,2
242,133,4
374,27,3
90,294,1
297,84,5
135,326,1
252,53,5
229,124,4
213,169,3
95,297,1
208,103,4
236,198,3
257,56,5
172,283,2
346,47,4
361,23,3
195,248,6
297,24,4
265,143,4
175,148,3
326,39,4
205,255,6
348,14,3
328,34,4
200,165,3
301,86,5
139,328,1
195,99,4
123,373,0
202,98,4
118,307,1
308,26,4
187,156,3
187,242,6
232,188,3
283,73,5
235,196,3
171,280,2
175,346,1
89,343,0
192,159,3
260,58,5
320,34,4
263,65,5
222,187,3
179,150,3
158,346,1
302,21,4
138,325,1
251,131,4
174,238,6
199,101,4
117,304,1
312,28,4
282,13,4
255,59,5
109,361,0
186,154,3
194,290,2
129,312,1
174,344,1
218,177,3
267,67,5
152,341,1
238,127,4
177,290,2
348,47,4
351,54,4
197,248,6
198,169,3
299,24,4
323,94,5
178,240,6
225,118,4
157,344,1
96,357,0
125,372,0
303,86,5
144,335,1
230,121,4
189,156,3
189,242,6
237,195,3
217,112,4
148,331,1
285,73,5
143,265,2
367,24,3
176,287,2
264,145,4
295,80,5
135,322,1
325,41,4
153,272,2
160,271,2
246,57,5
184,157,3
140,325,1
253,131,4
330,44,4
359,18,3
204,108,4
256,139,4
314,28,4
127,316,1
317,35,4
241,197,3
289,75,5
90,340,0
220,176,3
147,267,2
366,22,3
171,153,3
269,67,5
350,46,4
196,102,4
240,127,4
325,93,5
346,14,3
353,54,4
180,239,6
276,70,5
304,31,4
200,98,4
328,101,5
98,357,0
228,193,3
139,261,2
333,46,4
123,306,1
186,293,2
340,45,4
93,291,1
207,172,3
187,89,4
308,93,5
232,121,4
87,343,0
224,178,3
194,163,3
369,24,3
178,287,2
126,257,2
327,41,4
300,87,5
163,345,1
206,257,6
226,115,4
248,57,5
158,279,2
97,293,1
304,83,5
159,229,6
145,332,1
84,345,0
129,377,0
206,108,4
291,74,5
146,220,6
319,35,4
198,251,6
193,161,3
242,51,5
294,82,5
368,21,3
173,153,3
198,102,4
121,377,0
245,134,4
182,239,6
96,290,1
306,31,4
262,140,4
185,247,6
144,268,2
164,226,6
169,285,2
293,22,4
189,89,4
310,93,5
113,371,0
148,264,2
229,185,3
270,64,5
298,25,4
177,155,3
128,256,2
135,255,2
374,31,3
120,313,1
165,345,1
172,344,1
104,358,0
181,237,6
228,115,4
99,292,1
209,107,4
83,337,0
188,86,4
309,90,5
86,345,0
216,181,3
314,95,5
257,60,5
264,59,5
241,130,4
195,160,3
293,74,5
159,339,1
220,109,4
176,152,3
184,288,2
321,98,5
205,167,3
378,33,3
328,38,4
373,29,3
207,254,6
119,311,1
232,117,4
309,30,4
338,45,4
98,290,1
360,20,3
187,246,6
212,171,3
313,92,5
171,284,2
340,12,3
320,32,4
192,163,3
199,162,3
147,218,6
194,96,4
115,371,0
158,275,2
179,154,3
179,240,6
332,40,4
275,71,5
138,329,1
163,278,2
312,32,4
191,248,6
106,358,0
109,365,0
186,158,3
263,137,4
186,244,6
211,107,4
294,19,4
130,323,1
173,235,6
218,181,3
292,82,5
243,130,4
150,274,2
157,273,2
153,227,6
247,125,4
178,152,3
279,73,5
164,347,1
189,296,2
121,310,1
383,40,3
210,175,3
311,30,4
190,246,6
124,318,1
230,125,4
237,124,4
238,199,3
185,94,4
193,292,2
343,11,3
92,346,0
291,22,4
315,92,5
170,238,6
217,116,4
318,99,5
173,284,2
149,217,6
347,48,4
354,47,4
295,84,5
152,225,6
334,39,4
379,30,3
136,263,2
309,86,5
140,329,1
260,134,4
337,47,4
124,374,0
165,278,2
285,17,4
359,22,3
213,106,4
297,18,4
196,255,6
111,365,0
265,137,4
91,344,0
289,79,5
326,33,4
216,114,4
114,373,0
87,291,1
301,80,5
366,26,3
159,272,2
180,151,3
91,287,1
205,100,4
281,73,5
207,101,4
252,133,4
139,265,2
232,50,5
123,310,1
313,29,4
385,40,3
358,20,3
192,245,6
126,318,1
239,124,4
212,104,4
316,37,4
110,363,0
240,199,3
300,20,4
317,91,5
352,51,4
94,346,0
224,182,3
219,178,3
243,52,5
320,99,5
97,354,0
268,69,5
115,304,1
178,291,2
305,23,4
356,47,4
99,349,0
206,169,3
231,186,3
138,262,2
381,30,3
384,37,3
311,86,5
166,232,6
339,47,4
175,351,1
238,121,4
125,253,2
109,298,1
186,91,4
319,39,4
215,106,4
198,255,6
171,235,6
93,344,0
193,165,3
226,187,3
218,114,4
375,24,3
182,293,2
89,291,1
158,226,6
247,58,5
254,57,5
282,18,4
162,347,1
142,264,2
164,280,2
96,294,1
234,49,5
149,338,1
262,144,4
367,18,3
257,140,4
194,245,6
128,317,1
318,36,4
172,150,3
153,266,2
290,76,5
145,222,6
197,253,6
88,288,1
229,189,3
277,67,5
181,291,2
375,35,3
120,311,1
234,192,3
172,348,1
258,134,4
181,241,6
189,161,3
233,47,5
209,111,4
261,142,4
386,37,3
132,319,1
322,38,4
177,351,1
337,14,3
240,121,4
127,253,2
111,298,1
112,373,0
326,100,5
250,128,4
276,64,5
114,306,1
176,242,6
98,351,0
228,187,3
201,105,4
207,166,3
160,226,6
171,345,1
256,57,5
309,34,4
188,250,6
217,173,3
345,48,4
98,294,1
360,24,3
167,229,6
236,49,5
192,92,4
313,96,5
151,338,1
214,108,4
350,51,4
199,252,6
224,115,4
301,28,4
147,222,6
183,290,2
90,288,1
352,18,3
101,353,0
204,169,3
211,168,3
305,90,5
377,35,3
206,102,4
163,282,2
170,281,2
231,119,4
191,160,3
292,15,4
344,46,4
150,335,1
263,141,4
186,248,6
235,47,5
134,318,1
296,77,5
324,38,4
203,254,6
137,326,1
339,14,3
121,371,0
247,54,5
299,85,5
193,98,4
230,186,3
157,277,2
306,25,4
178,156,3
255,135,4
203,105,4
288,71,5
258,56,5
162,280,2
286,17,4
173,345,1
165,233,6
146,263,2
311,34,4
190,250,6
149,271,2
343,15,3
170,150,3
242,131,4
249,130,4
113,308,1
120,307,1
197,100,4
303,28,4
327,98,5
182,244,6
229,122,4
152,229,6
100,361,0
140,258,2
185,290,2
254,139,4
262,58,5
307,90,5
314,89,5
382,42,3
172,281,2
346,45,4
107,303,1
297,22,4
321,92,5
152,335,1
342,13,3
91,348,0
221,184,3
265,141,4
349,53,4
144,223,6
132,252,2
326,37,4
371,28,3
378,27,3
240,54,5
