imagecol,imagerow,cluster.init
144,288,1
172,290,1
128,333,0
232,307,1
103,125,4
172,207,3
322,163,4
74,210,3
86,257,2
196,93,4
110,199,3
195,248,2
249,112,4
256,111,4
326,184,4
176,240,2
215,224,3
205,255,2
87,138,4
135,99,4
123,297,1
236,103,4
224,301,1
313,150,4
147,239,2
131,108,4
292,129,4
162,210,3
159,240,2
187,242,2
97,303,1
171,287,1
87,251,2
74,266,2
106,297,1
231,305,1
114,108,4
305,144,4
199,333,0
199,250,2
142,240,2
183,295,1
211,297,1
154,287,1
284,123,4
332,218,4
154,204,3
214,305,1
82,215,3
324,182,4
207,223,3
214,222,3
163,287,1
235,101,4
182,333,0
210,252,2
206,99,4
194,297,1
93,210,3
118,242,2
94,306,1
77,255,2
101,129,4
146,287,1
278,118,4
141,200,3
324,163,4
76,210,3
177,214,3
170,91,4
198,93,4
258,110,4
336,220,4
72,219,3
197,248,2
80,314,1
181,210,3
178,240,2
124,200,3
125,296,1
198,299,1
136,291,1
149,100,4
311,159,4
164,210,3
161,240,2
221,257,2
108,296,1
233,304,1
141,294,1
132,100,4
307,144,4
257,108,4
144,240,2
185,295,1
121,203,3
156,204,3
112,247,2
75,258,2
213,251,2
88,135,4
209,98,4
124,294,1
59,220,3
84,144,4
95,209,3
127,240,2
79,254,2
301,138,4
318,168,4
104,203,3
139,204,3
95,247,2
177,289,1
249,108,4
237,306,1
220,100,4
120,109,4
78,209,3
143,200,3
200,247,2
172,91,4
82,313,1
220,306,1
260,110,4
213,224,3
180,239,2
183,330,0
126,200,3
183,247,2
106,117,4
93,132,4
167,209,3
95,303,1
102,302,1
102,126,4
320,157,4
196,224,3
163,239,2
224,102,4
151,100,4
110,113,4
195,338,0
223,257,2
207,302,1
162,94,4
204,332,0
150,292,1
280,128,4
324,178,4
326,173,4
146,239,2
231,106,4
81,311,1
73,154,4
312,151,4
130,201,3
94,126,4
145,94,4
187,332,0
324,208,4
114,247,2
90,135,4
211,98,4
199,296,1
271,115,4
61,220,3
328,204,4
113,201,3
191,90,4
179,288,1
162,237,2
303,138,4
320,168,4
276,118,4
65,216,3
97,247,2
198,251,2
239,306,1
254,115,4
306,146,4
175,214,3
76,143,4
174,328,0
80,209,3
202,247,2
186,292,1
72,152,4
142,97,4
130,295,1
222,306,1
295,132,4
96,131,4
182,239,2
246,109,4
185,247,2
141,290,1
104,301,1
181,94,4
169,292,1
169,209,3
113,295,1
198,224,3
302,136,4
172,238,2
121,106,4
197,338,0
128,105,4
303,149,4
149,201,3
124,290,1
164,94,4
152,292,1
282,128,4
152,209,3
212,226,3
71,263,2
233,105,4
221,303,1
176,95,4
269,119,4
314,151,4
132,201,3
326,207,4
116,246,2
213,97,4
147,94,4
189,332,0
135,292,1
201,295,1
100,208,3
63,219,3
125,240,2
84,253,2
103,299,1
204,303,1
116,114,4
322,167,4
115,201,3
99,246,2
213,303,1
241,305,1
196,97,4
83,208,3
325,175,4
184,212,3
256,115,4
326,188,4
176,244,2
87,312,1
87,136,4
122,205,3
224,305,1
207,254,2
131,199,3
325,205,4
205,297,1
132,295,1
139,294,1
98,131,4
212,95,4
316,162,4
62,217,3
217,261,2
190,92,4
248,109,4
171,208,3
106,301,1
326,169,4
231,309,1
321,165,4
115,295,1
167,93,4
130,104,4
305,148,4
195,95,4
142,244,2
82,144,4
218,300,1
308,156,4
325,186,4
208,248,2
154,208,3
126,290,1
78,153,4
214,226,3
73,263,2
211,256,2
150,93,4
235,105,4
223,303,1
178,95,4
82,257,2
191,331,0
66,219,3
191,248,2
118,246,2
134,238,2
219,229,3
175,293,1
105,298,1
102,208,3
146,202,3
235,311,1
222,258,2
206,303,1
278,122,4
206,220,3
227,99,4
324,167,4
304,146,4
141,242,2
288,129,4
85,208,3
327,175,4
291,137,4
72,261,2
104,121,4
270,116,4
324,197,4
181,335,0
153,95,4
124,242,2
100,306,1
97,123,4
113,115,4
125,338,0
100,130,4
327,205,4
193,216,3
190,246,2
109,300,1
250,108,4
145,289,1
158,98,4
117,111,4
129,334,0
145,206,3
173,208,3
170,238,2
83,306,1
76,308,1
169,93,4
132,104,4
307,148,4
257,112,4
144,244,2
128,289,1
238,104,4
88,309,1
310,156,4
327,186,4
156,208,3
153,238,2
330,193,4
213,255,2
143,99,4
103,119,4
137,200,3
197,301,1
152,93,4
127,244,2
184,291,1
221,104,4
249,106,4
111,206,3
95,251,2
177,293,1
120,200,3
180,217,3
104,245,2
205,249,2
201,96,4
122,108,4
261,114,4
83,141,4
131,102,4
87,207,3
94,206,3
309,153,4
143,242,2
160,210,3
241,106,4
74,260,2
229,304,1
212,253,2
184,96,4
293,137,4
106,121,4
167,213,3
192,245,2
126,242,2
115,115,4
188,92,4
176,290,1
127,338,0
183,289,1
103,205,3
110,204,3
111,300,1
205,222,3
204,336,0
77,211,3
175,245,2
85,306,1
216,300,1
171,92,4
159,290,1
159,207,3
93,204,3
94,300,1
312,155,4
329,185,4
219,225,3
78,262,2
186,240,2
90,309,1
187,336,0
324,212,4
130,243,2
215,255,2
199,300,1
206,299,1
154,92,4
142,290,1
279,125,4
199,217,3
142,207,3
218,263,2
70,218,3
329,215,4
202,225,3
162,241,2
169,240,2
223,104,4
276,122,4
283,121,4
97,251,2
113,243,2
179,330,0
81,213,3
182,217,3
106,245,2
203,96,4
191,294,1
263,113,4
76,147,4
324,193,4
145,241,2
193,295,1
85,141,4
266,121,4
311,153,4
129,203,3
295,136,4
96,135,4
186,334,0
64,213,3
146,292,1
214,253,2
234,311,1
255,107,4
323,161,4
112,203,3
113,299,1
120,298,1
96,248,2
197,91,4
238,307,1
245,306,1
302,140,4
137,103,4
