imagecol,imagerow,cluster.init
72,73,5
237,281,2
260,185,2
74,34,6
74,160,2
36,202,2
172,74,4
194,294,1
66,341,0
255,107,3
156,27,5
184,242,1
39,201,2
316,36,6
240,23,4
330,96,5
152,128,2
183,180,1
34,299,0
242,285,2
156,28,5
315,117,4
314,37,6
170,79,4
151,126,2
75,28,6
156,233,1
318,32,6
74,225,1
242,19,4
161,31,5
73,312,0
178,237,1
181,241,1
77,224,1
179,241,1
153,122,2
66,98,4
191,298,1
270,269,3
72,76,5
333,98,5
74,163,2
312,298,4
194,297,1
172,77,4
180,184,1
237,18,4
254,181,2
330,99,5
156,235,1
169,78,4
239,281,2
34,302,0
76,34,6
76,160,2
314,295,4
68,341,0
114,202,1
182,181,1
75,31,6
242,22,4
241,286,2
171,74,4
185,180,1
70,346,0
36,299,0
90,129,3
65,342,0
153,125,2
257,78,4
271,263,3
150,126,2
271,264,3
343,261,5
166,73,4
78,221,1
347,266,5
269,265,3
316,114,4
159,29,5
120,200,1
76,163,2
314,298,4
345,267,5
65,99,4
182,184,1
75,34,6
239,18,4
256,181,2
314,115,4
314,32,6
63,99,4
171,77,4
332,99,5
71,340,0
127,16,6
258,102,3
90,132,3
241,23,4
67,95,4
153,128,2
184,180,1
170,75,4
192,295,1
256,79,4
80,165,2
92,128,3
132,20,6
108,288,0
260,183,2
181,182,1
74,32,6
160,232,1
182,236,1
184,240,1
39,199,2
316,117,4
73,70,5
120,203,1
159,32,5
316,34,6
261,83,4
152,126,2
183,178,1
273,264,3
37,199,2
258,104,3
33,300,0
77,75,5
242,283,2
314,118,4
308,294,4
168,73,4
314,35,6
79,162,2
75,75,5
71,343,0
127,19,6
73,226,1
154,122,2
67,98,4
170,78,4
192,298,1
77,222,1
179,239,1
161,30,5
115,202,1
75,222,1
313,298,4
35,298,0
77,223,1
167,79,4
260,186,2
78,314,0
310,292,4
74,161,2
312,296,4
194,295,1
66,342,0
255,108,3
126,17,6
39,202,2
120,206,1
328,93,5
102,285,0
94,128,3
346,264,5
257,187,2
183,181,1
169,76,4
242,286,2
76,32,6
308,297,4
314,38,6
79,165,2
114,200,1
71,346,0
91,129,3
156,234,1
242,20,4
259,183,2
161,32,5
154,125,2
76,33,6
73,313,0
178,238,1
185,178,1
64,98,4
35,300,0
116,205,1
77,225,1
161,237,1
65,340,0
252,102,3
161,33,5
119,204,1
185,179,1
193,294,1
161,238,1
36,200,2
313,35,6
74,164,2
172,78,4
194,298,1
183,242,1
150,124,2
132,15,6
95,131,3
126,20,6
102,288,0
346,267,5
72,311,0
183,184,1
269,263,3
169,79,4
315,32,6
76,161,2
178,240,1
128,16,6
130,20,6
242,23,4
317,120,4
63,97,4
171,75,4
348,264,5
178,241,1
274,267,3
193,296,1
130,21,6
90,130,3
241,282,2
162,27,5
65,343,0
257,79,4
106,290,0
180,237,1
313,293,4
71,71,5
76,221,1
150,127,2
118,205,1
132,18,6
95,134,3
108,286,0
31,302,0
72,314,0
269,266,3
236,281,2
69,345,0
120,201,1
315,35,6
37,197,2
33,298,0
314,116,4
308,292,4
63,100,4
79,160,2
171,78,4
75,73,5
348,267,5
71,341,0
117,202,1
127,17,6
73,224,1
258,103,3
90,133,3
65,346,0
314,117,4
192,296,1
76,316,0
42,201,2
162,235,1
241,19,4
319,120,4
313,296,4
319,37,6
35,296,0
132,21,6
108,289,0
74,33,6
78,312,0
75,221,1
347,264,5
179,183,1
269,269,3
126,15,6
159,33,5
73,71,5
120,204,1
261,84,4
105,290,0
257,185,2
152,127,2
258,105,3
157,234,1
37,200,2
33,301,0
77,76,5
236,18,4
159,238,1
255,185,2
314,119,4
314,36,6
79,163,2
329,99,5
75,76,5
71,344,0
117,205,1
73,227,1
258,106,3
241,21,4
259,181,2
154,123,2
131,19,6
73,311,0
349,262,5
64,96,4
331,96,5
75,223,1
119,202,1
35,299,0
320,115,4
36,198,2
78,315,0
313,33,6
270,263,3
62,101,4
255,187,2
126,18,6
257,104,3
32,300,0
38,203,2
344,261,5
102,286,0
183,182,1
309,298,4
318,120,4
72,226,1
318,37,6
114,201,1
34,296,0
91,130,3
259,184,2
315,114,4
158,29,5
317,118,4
107,290,0
178,239,1
64,99,4
74,222,1
116,206,1
241,280,2
65,341,0
252,103,3
331,99,5
191,294,1
181,238,1
119,205,1
193,295,1
36,201,2
66,95,4
32,302,0
313,36,6
270,266,3
93,128,3
333,95,5
95,132,3
126,21,6
257,107,3
102,289,0
72,312,0
269,264,3
315,33,6
105,285,0
72,313,0
76,74,5
74,317,0
91,133,3
77,28,6
158,32,5
182,178,1
77,316,0
274,268,3
89,134,3
241,283,2
162,28,5
65,344,0
348,266,5
106,291,0
36,296,0
42,199,2
162,233,1
241,17,4
255,80,4
160,29,5
71,72,5
238,284,2
76,222,1
150,128,2
132,19,6
108,287,0
347,262,5
72,315,0
68,95,4
129,20,6
315,36,6
75,165,2
347,263,5
105,288,0
157,232,1
255,183,2
77,31,6
75,74,5
65,96,4
117,203,1
258,182,2
318,116,4
332,96,5
42,202,2
162,236,1
241,20,4
160,32,5
331,94,5
313,297,4
319,38,6
76,225,1
35,297,0
78,313,0
238,21,4
258,80,4
179,184,1
36,197,2
273,269,3
257,102,3
327,95,5
240,284,2
105,291,0
255,102,3
62,100,4
33,302,0
255,186,2
318,118,4
41,200,2
318,35,6
79,164,2
275,265,3
117,206,1
77,72,5
91,128,3
242,280,2
258,185,2
158,27,5
131,20,6
170,74,4
349,263,5
107,288,0
64,97,4
89,129,3
331,97,5
181,236,1
179,236,1
320,116,4
36,199,2
313,34,6
258,83,4
149,126,2
180,178,1
270,264,3
72,71,5
328,98,5
74,75,5
333,93,5
257,105,3
312,293,4
32,301,0
102,287,0
180,179,1
77,74,5
255,105,3
73,30,6
41,203,2
72,227,1
240,21,4
330,94,5
318,38,6
196,297,1
275,268,3
34,297,0
76,29,6
158,30,5
107,291,0
151,124,2
70,340,0
77,314,0
64,100,4
74,223,1
242,17,4
89,132,3
158,235,1
241,281,2
75,314,0
70,341,0
116,202,1
119,206,1
160,27,5
320,119,4
238,282,2
191,296,1
254,187,2
180,181,1
333,96,5
73,32,6
172,75,4
196,299,1
73,33,6
315,34,6
260,83,4
330,97,5
256,184,2
347,261,5
158,33,5
314,293,4
78,162,2
345,262,5
151,127,2
70,343,0
182,179,1
77,317,0
75,29,6
274,269,3
158,238,1
75,317,0
332,94,5
180,242,1
36,297,0
162,234,1
241,18,4
160,30,5
153,123,2
254,106,3
259,80,4
238,285,2
343,267,5
76,223,1
160,235,1
166,79,4
80,160,2
157,31,5
118,202,1
327,93,5
129,21,6
240,282,2
256,187,2
105,289,0
159,27,5
69,342,0
314,296,4
261,78,4
78,165,2
329,98,5
345,265,5
65,97,4
182,182,1
77,70,5
258,183,2
318,117,4
75,70,5
332,97,5
349,261,5
92,134,3
160,33,5
80,162,2
259,83,4
170,73,4
72,34,6
160,238,1
320,114,4
253,107,3
80,163,2
238,22,4
182,242,1
167,74,4
260,181,2
181,180,1
74,30,6
256,106,3
261,80,4
240,285,2
77,164,2
255,103,3
168,79,4
197,298,1
184,238,1
39,197,2
159,30,5
318,119,4
240,19,4
257,182,2
196,295,1
152,124,2
65,100,4
73,316,0
275,266,3
77,73,5
159,235,1
242,281,2
258,186,2
314,33,6
41,202,2
151,122,2
74,221,1
161,27,5
75,312,0
331,98,5
116,200,1
167,76,4
310,298,4
89,131,3
179,237,1
320,117,4
258,84,4
254,185,2
149,127,2
328,99,5
37,300,0
344,266,5
94,134,3
181,183,1
74,159,2
312,294,4
172,73,4
257,184,2
149,128,2
180,180,1
255,106,3
184,241,1
73,31,6
240,22,4
330,95,5
346,262,5
196,298,1
183,179,1
309,295,4
169,74,4
275,269,3
76,30,6
158,31,5
151,125,2
130,15,6
252,108,3
156,232,1
242,18,4
89,133,3
158,236,1
75,315,0
180,240,1
70,342,0
116,203,1
161,235,1
254,104,3
106,285,0
238,283,2
180,182,1
195,296,1
67,343,0
312,297,4
236,284,2
196,300,1
150,122,2
118,200,1
95,129,3
73,34,6
330,98,5
346,265,5
104,290,0
169,77,4
69,340,0
76,159,2
314,294,4
345,263,5
155,126,2
65,95,4
70,344,0
74,314,0
130,18,6
63,95,4
171,73,4
348,262,5
332,95,5
317,35,6
78,164,2
311,295,4
90,128,3
67,345,0
254,107,3
259,81,4
106,288,0
72,32,6
76,311,0
195,299,1
319,115,4
319,32,6
80,161,2
238,20,4
182,240,1
157,32,5
150,125,2
118,203,1
132,16,6
181,178,1
74,28,6
256,104,3
31,300,0
239,286,2
157,237,1
240,283,2
179,178,1
74,316,0
77,162,2
197,296,1
184,236,1
69,343,0
159,28,5
314,297,4
261,79,4
317,37,6
152,122,2
345,266,5
33,296,0
77,71,5
159,233,1
258,184,2
314,114,4
40,203,2
63,98,4
75,71,5
348,265,5
117,200,1
73,222,1
311,298,4
259,84,4
76,314,0
319,118,4
313,294,4
319,35,6
253,108,3
80,164,2
238,23,4
118,206,1
78,226,1
167,75,4
37,298,0
344,264,5
181,181,1
74,31,6
256,107,3
261,81,4
312,292,4
62,96,4
179,181,1
77,165,2
197,299,1
184,239,1
69,346,0
159,31,5
120,202,1
38,198,2
239,23,4
329,96,5
257,183,2
196,296,1
152,125,2
37,198,2
309,293,4
33,299,0
159,236,1
76,28,6
314,34,6
79,161,2
71,342,0
73,225,1
161,28,5
131,17,6
78,33,6
107,285,0
76,317,0
116,201,1
161,233,1
167,77,4
237,284,2
183,237,1
119,200,1
161,234,1
167,78,4
37,301,0
344,267,5
181,184,1
32,297,0
312,295,4
183,238,1
62,99,4
272,265,3
74,72,5
126,16,6
38,201,2
346,263,5
257,186,2
315,120,4
309,296,4
169,75,4
76,31,6
239,282,2
178,236,1
155,124,2
74,312,0
130,16,6
317,116,4
40,198,2
75,316,0
255,83,4
77,311,0
274,263,3
116,204,1
66,101,4
311,293,4
130,17,6
161,236,1
254,105,3
93,134,3
348,261,5
106,286,0
183,240,1
119,203,1
195,297,1
67,344,0
237,21,4
150,123,2
118,201,1
272,268,3
103,287,0
95,130,3
31,298,0
239,284,2
346,266,5
104,291,0
77,34,6
69,341,0
129,15,6
260,80,4
75,160,2
155,127,2
274,265,3
74,315,0
76,72,5
130,19,6
317,119,4
40,201,2
63,96,4
36,302,0
348,263,5
317,36,6
274,266,3
311,296,4
67,346,0
254,108,3
106,289,0
72,33,6
76,312,0
42,197,2
195,300,1
319,116,4
313,292,4
319,33,6
157,33,5
118,204,1
68,101,4
132,17,6
166,76,4
78,224,1
327,98,5
167,73,4
103,290,0
95,133,3
108,285,0
74,29,6
129,17,6
256,105,3
31,301,0
179,179,1
77,163,2
197,297,1
69,344,0
129,18,6
239,21,4
329,94,5
317,38,6
75,163,2
105,286,0
257,181,2
152,123,2
62,95,4
76,75,5
33,297,0
255,181,2
79,159,2
329,95,5
75,72,5
117,201,1
184,183,1
73,223,1
131,15,6
76,315,0
42,200,2
256,82,4
319,119,4
313,295,4
319,36,6
237,282,2
78,227,1
161,232,1
78,311,0
256,108,3
258,78,4
316,120,4
62,97,4
179,182,1
74,70,5
316,37,6
197,300,1
72,221,1
273,267,3
32,296,0
38,199,2
329,97,5
156,29,5
168,76,4
159,237,1
255,184,2
41,198,2
72,222,1
318,33,6
275,263,3
117,204,1
67,101,4
131,18,6
107,286,0
179,242,1
64,95,4
115,205,1
253,106,3
331,95,5
237,285,2
119,201,1
37,302,0
66,345,0
32,298,0
313,32,6
237,19,4
258,81,4
254,182,2
156,31,5
149,124,2
183,239,1
328,96,5
272,266,3
74,73,5
95,128,3
72,224,1
257,103,3
38,202,2
196,294,1
156,32,5
272,267,3
309,297,4
68,342,0
73,28,6
41,201,2
75,32,6
260,78,4
156,237,1
318,36,6
239,283,2
155,125,2
76,70,5
74,313,0
158,28,5
131,21,6
317,117,4
317,34,6
107,289,0
77,312,0
153,126,2
274,264,3
89,130,3
158,233,1
106,287,0
183,241,1
271,265,3
238,280,2
237,22,4
343,262,5
166,74,4
272,269,3
74,76,5
103,288,0
239,285,2
76,164,2
68,345,0
129,16,6
260,81,4
256,182,2
75,161,2
155,128,2
76,73,5
78,160,2
40,202,2
329,93,5
77,315,0
184,181,1
257,82,4
311,297,4
271,267,3
115,200,1
42,198,2
162,232,1
92,129,3
160,28,5
319,117,4
271,268,3
259,78,4
343,265,5
72,29,6
160,233,1
166,77,4
78,225,1
103,291,0
66,340,0
253,102,3
238,17,4
182,237,1
157,29,5
316,118,4
179,180,1
316,35,6
273,265,3
129,19,6
240,280,2
239,22,4
260,84,4
256,185,2
75,164,2
105,287,0
308,295,4
168,74,4
76,76,5
255,182,2
318,114,4
127,20,6
78,163,2
67,99,4
184,184,1
258,181,2
192,299,1
131,16,6
41,197,2
115,203,1
67,100,4
256,83,4
92,132,3
253,104,3
238,19,4
331,93,5
260,187,2
310,293,4
74,162,2
160,236,1
194,296,1
66,343,0
253,105,3
258,79,4
149,122,2
39,203,2
62,98,4
328,94,5
74,71,5
94,129,3
316,38,6
273,268,3
37,203,2
156,30,5
149,123,2
308,298,4
168,77,4
41,199,2
72,223,1
240,17,4
318,34,6
154,126,2
73,314,0
275,264,3
77,226,1
107,287,0
310,295,4
115,206,1
89,128,3
78,30,6
35,302,0
77,227,1
237,286,2
74,165,2
194,299,1
66,346,0
32,299,0
258,82,4
254,183,2
149,125,2
328,97,5
74,74,5
94,132,3
72,225,1
156,33,5
76,162,2
68,343,0
114,204,1
73,29,6
128,17,6
240,20,4
260,79,4
330,93,5
156,238,1
259,187,2
73,317,0
171,76,4
178,242,1
78,32,6
90,131,3
151,123,2
77,313,0
252,106,3
257,80,4
158,234,1
185,183,1
75,313,0
78,159,2
193,298,1
180,238,1
67,340,0
254,102,3
271,266,3
238,281,2
237,23,4
343,263,5
254,186,2
166,75,4
195,294,1
269,267,3
236,282,2
157,27,5
343,264,5
76,165,2
68,346,0
128,20,6
260,82,4
104,288,0
256,183,2
63,101,4
171,79,4
127,18,6
314,292,4
78,161,2
90,134,3
345,261,5
162,31,5
184,182,1
257,83,4
158,237,1
93,133,3
332,93,5
180,241,1
71,75,5
92,130,3
271,269,3
259,79,4
343,266,5
72,30,6
108,290,0
160,234,1
166,78,4
253,103,3
80,159,2
238,18,4
236,285,2
182,238,1
157,30,5
68,98,4
316,119,4
73,72,5
120,205,1
256,102,3
273,266,3
37,201,2
157,235,1
236,19,4
240,281,2
256,186,2
314,120,4
77,160,2
308,296,4
197,294,1
168,75,4
318,115,4
71,345,0
127,21,6
258,107,3
345,264,5
259,182,2
154,124,2
192,300,1
115,204,1
75,224,1
256,84,4
92,133,3
78,28,6
259,82,4
78,316,0
310,294,4
75,225,1
160,237,1
66,344,0
236,21,4
182,241,1
126,19,6
73,75,5
328,95,5
37,296,0
344,262,5
94,130,3
181,179,1
183,183,1
157,238,1
236,22,4
168,78,4
94,131,3
184,237,1
128,15,6
240,18,4
91,131,3
156,236,1
259,185,2
315,115,4
154,127,2
73,315,0
159,234,1
349,266,5
114,203,1
252,104,3
310,296,4
75,227,1
181,239,1
158,232,1
185,181,1
78,31,6
75,311,0
255,78,4
180,236,1
66,96,4
71,70,5
310,297,4
313,37,6
194,300,1
270,267,3
93,129,3
254,184,2
257,108,3
37,299,0
344,265,5
102,290,0
94,133,3
236,280,2
272,263,3
68,344,0
114,205,1
128,18,6
34,300,0
91,134,3
346,261,5
104,286,0
77,29,6
315,118,4
309,294,4
169,73,4
114,206,1
74,226,1
241,284,2
162,29,5
65,345,0
155,122,2
252,107,3
257,81,4
181,242,1
317,114,4
185,184,1
78,34,6
93,131,3
255,81,4
193,299,1
180,239,1
66,99,4
71,73,5
67,341,0
254,103,3
93,132,3
333,99,5
72,28,6
195,295,1
72,316,0
67,342,0
269,268,3
236,283,2
157,28,5
68,96,4
315,37,6
103,285,0
31,296,0
128,21,6
157,233,1
236,17,4
104,289,0
77,32,6
317,33,6
162,32,5
257,84,4
40,199,2
36,300,0
42,203,2
162,237,1
255,84,4
184,178,1
311,294,4
71,76,5
92,131,3
76,226,1
72,31,6
108,291,0
195,298,1
319,114,4
236,286,2
182,239,1
68,99,4
327,96,5
78,222,1
73,73,5
347,267,5
256,103,3
31,299,0
37,202,2
157,236,1
236,20,4
316,115,4
316,32,6
77,161,2
73,74,5
197,295,1
239,19,4
258,108,3
159,232,1
349,264,5
67,96,4
73,221,1
170,76,4
181,237,1
78,29,6
35,301,0
76,313,0
256,80,4
78,317,0
75,226,1
270,265,3
72,72,5
319,34,6
237,280,2
333,94,5
257,106,3
327,99,5
73,76,5
37,297,0
344,263,5
236,23,4
39,200,2
38,197,2
34,298,0
91,132,3
242,284,2
259,186,2
315,116,4
154,128,2
309,292,4
349,267,5
64,101,4
74,224,1
104,285,0
252,105,3
181,240,1
72,74,5
185,182,1
255,79,4
193,297,1
179,240,1
320,120,4
36,203,2
66,97,4
313,38,6
191,297,1
270,268,3
72,75,5
93,130,3
237,283,2
333,97,5
183,236,1
172,76,4
102,291,0
180,183,1
237,17,4
272,264,3
128,19,6
239,280,2
38,200,2
34,301,0
104,287,0
77,30,6
315,119,4
68,340,0
151,128,2
182,180,1
75,30,6
74,227,1
242,21,4
241,285,2
162,30,5
155,123,2
74,311,0
191,299,1
317,115,4
70,345,0
40,197,2
36,298,0
317,32,6
255,82,4
193,300,1
160,31,5
153,124,2
311,292,4
66,100,4
71,74,5
238,286,2
191,300,1
76,224,1
172,79,4
72,317,0
237,20,4
68,97,4
327,94,5
315,38,6
103,286,0
347,265,5
31,297,0
77,33,6
77,159,2
65,98,4
182,183,1
75,33,6
239,17,4
75,159,2
162,33,5
76,71,5
332,98,5
127,15,6
40,200,2
36,301,0
162,238,1
241,22,4
