imagecol,imagerow,cluster.init
83,208,1
248,262,2
148,199,1
172,290,1
213,44,4
86,95,4
188,257,1
54,293,0
310,241,4
66,53,6
253,186,2
309,178,4
126,196,1
74,34,6
273,62,4
98,59,5
79,217,1
314,183,4
47,295,0
42,321,0
183,284,1
95,89,4
167,112,2
172,241,1
135,190,1
256,194,2
301,276,4
252,41,4
293,162,4
58,289,0
309,129,4
343,255,5
82,163,2
111,36,6
71,56,6
172,320,1
94,303,0
87,304,0
180,89,3
188,287,1
328,92,5
94,127,3
120,30,6
78,172,2
175,199,1
102,197,1
253,216,2
239,32,4
329,105,5
318,40,6
110,271,0
313,150,4
337,220,5
268,109,3
86,159,2
207,122,2
248,243,2
280,165,3
65,21,6
172,271,1
304,18,6
195,237,1
114,78,4
269,122,3
305,114,4
85,339,0
252,71,4
58,319,0
98,123,3
272,129,3
95,153,2
309,159,4
313,229,4
292,129,4
276,174,3
54,56,6
244,252,2
66,34,6
180,202,1
42,302,0
179,44,4
324,77,5
87,334,0
151,126,2
75,28,6
301,257,4
239,145,2
256,175,2
97,44,6
158,199,1
253,246,2
192,259,1
110,301,0
73,312,0
313,180,4
297,266,4
94,284,0
183,40,4
218,41,4
41,319,0
202,86,3
243,166,2
199,116,2
309,189,4
292,159,4
72,167,2
163,202,1
183,295,1
90,293,0
194,267,1
77,308,0
248,224,2
130,134,2
301,287,4
110,34,6
57,225,1
175,259,1
325,95,5
238,29,4
313,210,4
276,155,3
78,62,5
66,219,1
297,296,4
109,206,1
70,285,0
53,234,1
247,240,2
171,268,1
231,31,4
69,106,4
328,103,5
339,209,5
72,280,0
42,65,6
49,64,6
158,180,1
141,129,2
102,208,1
118,80,4
203,212,1
130,43,5
82,342,0
105,215,1
169,48,4
65,115,4
287,82,4
60,308,0
280,176,3
235,135,2
315,218,4
247,191,2
198,239,1
235,269,2
65,32,6
238,142,2
81,280,0
307,20,6
41,300,0
193,235,1
292,140,4
272,140,3
353,261,5
340,301,5
53,60,6
186,112,2
179,55,4
194,248,1
64,329,0
315,169,4
222,126,2
239,156,2
339,239,5
45,24,6
85,208,1
242,163,2
64,70,5
166,325,1
56,293,0
73,323,0
307,133,4
296,161,4
340,252,5
137,189,1
287,25,5
97,89,4
44,321,0
278,69,4
130,107,3
137,106,3
193,265,1
169,112,2
146,183,1
84,58,5
290,33,5
60,289,0
170,125,2
315,199,4
198,220,1
134,211,1
148,184,1
206,201,1
238,257,2
117,77,4
182,89,3
189,88,3
112,270,0
157,178,1
247,251,2
331,105,5
267,55,4
129,41,5
64,310,0
339,220,5
312,221,4
104,151,2
133,24,6
145,206,1
306,18,6
197,237,1
177,278,1
307,114,4
153,125,2
274,129,3
116,115,3
311,159,4
315,229,4
257,78,4
347,285,5
307,31,6
221,123,2
44,302,0
84,205,1
193,246,1
249,259,2
221,40,4
249,42,4
310,122,4
277,137,3
160,199,1
181,274,1
47,310,0
315,180,4
96,86,4
339,250,5
342,257,5
273,146,3
249,210,2
258,42,4
145,60,4
177,308,1
99,291,0
92,292,0
43,319,0
294,159,4
274,159,3
123,140,2
96,213,1
83,160,2
119,32,6
95,300,0
132,134,2
139,133,2
253,231,2
87,60,5
133,209,1
71,105,4
240,29,4
330,102,5
268,124,3
278,155,3
347,266,5
136,13,6
111,206,1
55,234,1
249,240,2
188,253,1
92,322,0
67,114,4
86,336,0
160,180,1
143,129,2
250,253,2
132,43,5
120,200,1
79,213,1
250,36,4
139,42,5
67,31,6
252,248,2
180,41,4
289,82,4
306,246,4
273,127,3
188,111,2
195,110,2
249,191,2
246,262,2
240,142,2
257,172,2
177,289,1
172,61,4
326,87,5
176,226,1
86,287,0
274,140,3
224,125,2
241,155,2
252,199,2
171,253,1
188,283,1
95,281,0
208,87,3
75,322,0
120,26,6
63,16,6
71,169,2
253,212,2
244,163,2
176,177,1
330,83,5
168,325,1
70,349,0
297,98,4
91,290,0
318,198,4
171,111,2
249,221,2
139,189,1
122,138,2
236,261,2
201,43,4
77,64,5
139,106,3
176,256,1
264,114,3
231,129,2
82,54,6
281,82,4
123,68,4
208,200,1
252,229,2
87,330,0
86,58,5
41,67,6
107,113,3
78,281,0
191,87,3
75,352,0
50,61,6
203,227,1
159,177,1
240,257,2
110,204,1
119,77,4
122,47,5
83,339,0
345,289,5
99,35,6
252,180,2
269,55,4
131,41,5
199,236,1
174,28,5
75,303,0
171,58,4
121,31,6
192,113,2
106,151,2
344,227,5
314,46,6
214,129,2
163,198,1
180,228,1
341,298,5
70,330,0
171,313,1
345,240,5
118,115,3
65,326,0
223,123,2
70,71,5
46,21,6
312,38,6
93,204,1
86,298,0
190,272,1
142,94,3
57,290,0
341,249,5
94,217,1
186,281,1
175,113,2
69,347,0
126,140,2
138,103,3
328,110,5
344,257,5
134,16,6
296,34,5
316,34,6
66,290,0
263,49,4
345,270,5
181,91,3
312,151,4
171,122,2
206,123,2
68,223,1
199,217,1
142,207,1
206,40,4
276,88,4
317,209,4
70,218,1
202,225,1
73,105,4
332,102,5
65,307,0
305,20,6
145,128,2
300,258,4
105,148,2
190,253,1
82,99,4
89,98,4
181,204,1
263,79,4
341,230,5
345,300,5
308,245,4
161,121,2
154,122,2
69,31,6
81,213,1
288,28,5
308,28,6
179,288,1
255,43,4
193,261,1
52,298,0
45,299,0
69,328,0
80,300,0
344,238,5
197,110,2
72,39,6
133,194,1
254,198,2
93,94,4
178,226,1
295,102,4
312,132,4
56,22,6
243,155,2
73,52,6
193,119,2
142,188,1
51,18,6
173,253,1
94,41,6
49,320,0
97,281,0
170,324,1
210,87,3
324,96,5
80,168,2
170,24,5
185,176,1
202,206,1
178,177,1
194,49,4
186,292,1
89,162,2
320,198,4
96,297,0
250,183,2
125,67,4
60,222,1
254,228,2
88,57,5
109,112,3
295,132,4
279,177,3
43,67,6
246,192,2
134,61,4
112,203,1
121,76,4
80,281,0
97,311,0
303,119,4
72,103,4
112,120,3
311,234,4
108,33,6
254,179,2
52,61,6
161,177,1
168,176,1
251,250,2
140,39,5
245,264,2
35,328,0
101,35,6
